date,record_train_acc,record_test_acc,last_train_acc,last_test_acc
2024-09-05 22:00:14,0.8473000238537789,0.10300000756978989,0.8473000238537789,0.10300000756978989
2024-09-05 22:00:16,0.8493000204563141,0.10500000417232513,0.8493000204563141,0.10500000417232513
2024-09-05 22:00:18,0.8498000239133835,0.1300000101327896,0.8498000239133835,0.1300000101327896
2024-09-05 22:00:20,0.8496000281572342,0.14500001072883606,0.8496000281572342,0.14500001072883606
2024-09-05 22:00:22,0.8576000232100487,0.25699999928474426,0.8576000232100487,0.25699999928474426
2024-09-05 22:00:24,0.8602000216841698,0.27300000190734863,0.8602000216841698,0.27300000190734863
2024-09-05 22:00:26,0.8602000216841698,0.27300000190734863,0.8485000241994858,0.14000000059604645
2024-09-05 22:00:28,0.8602000216841698,0.27300000190734863,0.8594000267982483,0.26600000262260437
2024-09-05 22:00:30,0.8602000216841698,0.27300000190734863,0.8602000244259834,0.22300000488758087
2024-09-05 22:00:32,0.8664000182151794,0.38600000739097595,0.8664000182151794,0.38600000739097595
2024-09-05 22:00:34,0.8596000279188156,0.5490000247955322,0.8596000279188156,0.5490000247955322
2024-09-05 22:00:35,0.8596000279188156,0.5490000247955322,0.8432000232934952,0.5120000243186951
2024-09-05 22:00:37,0.8437000281214714,0.6110000014305115,0.8437000281214714,0.6110000014305115
2024-09-05 22:00:39,0.8437000281214714,0.6110000014305115,0.8682000223398209,0.5049999952316284
2024-09-05 22:00:41,0.8437000281214714,0.6110000014305115,0.8729000199437141,0.36900001764297485
2024-09-05 22:00:43,0.8437000281214714,0.6110000014305115,0.5010000158846378,0.5
2024-09-05 22:00:45,0.8437000281214714,0.6110000014305115,0.5223000146150589,0.562000036239624
2024-09-05 22:00:47,0.8437000281214714,0.6110000014305115,0.5002000108957291,0.5020000338554382
2024-09-05 22:00:49,0.8437000281214714,0.6110000014305115,0.48850000792741777,0.5370000004768372
2024-09-05 22:00:51,0.8437000281214714,0.6110000014305115,0.46080000430345536,0.6170000433921814
2024-09-05 22:00:53,0.8437000281214714,0.6110000014305115,0.4238000046312809,0.6540000438690186
2024-09-05 22:00:55,0.8437000281214714,0.6110000014305115,0.41050000542402265,0.6580000519752502
2024-09-05 22:00:57,0.8437000281214714,0.6110000014305115,0.4204000049233437,0.6210000514984131
2024-09-05 22:00:59,0.8437000281214714,0.6110000014305115,0.4296000045537949,0.612000048160553
2024-09-05 22:01:01,0.8437000281214714,0.6110000014305115,0.4375000042021275,0.5990000367164612
2024-09-05 22:01:02,0.8437000281214714,0.6110000014305115,0.4416000050008297,0.5960000157356262
2024-09-05 22:01:04,0.8437000281214714,0.6110000014305115,0.44670000490546224,0.5990000367164612
2024-09-05 22:01:06,0.8437000281214714,0.6110000014305115,0.4508000046610832,0.5879999995231628
2024-09-05 22:01:08,0.8437000281214714,0.6110000014305115,0.45370000585913656,0.5790000557899475
2024-09-05 22:01:10,0.8437000281214714,0.6110000014305115,0.45680000534653664,0.5760000348091125
2024-09-05 22:01:12,0.8437000281214714,0.6110000014305115,0.45890000626444816,0.5700000524520874
2024-09-05 22:01:14,0.8437000281214714,0.6110000014305115,0.4613000072836876,0.5680000185966492
2024-09-05 22:01:16,0.8437000281214714,0.6110000014305115,0.46220000860095023,0.5649999976158142
2024-09-05 22:01:18,0.8437000281214714,0.6110000014305115,0.4639000051319599,0.5670000314712524
2024-09-05 22:01:20,0.8437000281214714,0.6110000014305115,0.46450000762939453,0.5640000104904175
2024-09-05 22:01:22,0.8437000281214714,0.6110000014305115,0.4672000080943108,0.5630000233650208
2024-09-05 22:01:24,0.8437000281214714,0.6110000014305115,0.4686000056862831,0.562000036239624
2024-09-05 22:01:26,0.8437000281214714,0.6110000014305115,0.46800001174211503,0.5660000443458557
2024-09-05 22:01:28,0.8437000281214714,0.6110000014305115,0.4678000071048737,0.5680000185966492
2024-09-05 22:01:30,0.8437000281214714,0.6110000014305115,0.46790000826120376,0.5660000443458557
2024-09-05 22:01:32,0.8437000281214714,0.6110000014305115,0.465700008392334,0.5690000057220459
2024-09-05 22:01:33,0.8437000281214714,0.6110000014305115,0.4618000086247921,0.5750000476837158
2024-09-05 22:01:35,0.8437000281214714,0.6110000014305115,0.45610000348091123,0.5890000462532043
2024-09-05 22:01:37,0.8437000281214714,0.6110000014305115,0.43740000504255294,0.6130000352859497
2024-09-05 22:01:39,0.8437000281214714,0.6110000014305115,0.34930000951886175,0.6970000267028809
2024-09-05 22:01:41,0.8437000281214714,0.6110000014305115,0.34340000930428505,0.5610000491142273
2024-09-05 22:01:43,0.8437000281214714,0.6110000014305115,0.3618000085055828,0.597000002861023
2024-09-05 22:01:45,0.8437000281214714,0.6110000014305115,0.3855000071823597,0.5400000214576721
2024-09-05 22:01:47,0.8437000281214714,0.6110000014305115,0.35870000848174094,0.5750000476837158
2024-09-05 22:01:49,0.8437000281214714,0.6110000014305115,0.36590000784397125,0.5690000057220459
2024-09-05 22:14:56,0.844700021147728,0.11600000411272049,0.844700021147728,0.11600000411272049
2024-09-05 22:14:58,0.844700021147728,0.11600000411272049,0.8494000250697136,0.10300000756978989
2024-09-05 22:15:00,0.8507000284790993,0.1340000033378601,0.8507000284790993,0.1340000033378601
2024-09-05 22:15:02,0.8559000253081321,0.2070000171661377,0.8559000253081321,0.2070000171661377
2024-09-05 22:15:03,0.8636000286340714,0.281000018119812,0.8636000286340714,0.281000018119812
2024-09-05 22:15:05,0.8679000216126442,0.4220000207424164,0.8679000216126442,0.4220000207424164
2024-09-05 22:15:07,0.858400022804737,0.5210000276565552,0.858400022804737,0.5210000276565552
2024-09-05 22:15:09,0.858400022804737,0.5210000276565552,0.8733000222444535,0.4830000102519989
2024-09-05 22:15:11,0.858400022804737,0.5210000276565552,0.8689000229239464,0.2900000214576721
2024-09-05 22:15:13,0.858400022804737,0.5210000276565552,0.8729000183343887,0.49500003457069397
2024-09-05 22:15:15,0.858400022804737,0.5210000276565552,0.8690000234246253,0.43300002813339233
2024-09-05 22:15:17,0.858400022804737,0.5210000276565552,0.8739000233411789,0.5210000276565552
2024-09-05 22:15:18,0.8658000225424767,0.5360000133514404,0.8658000225424767,0.5360000133514404
2024-09-05 22:15:20,0.8658000225424767,0.5360000133514404,0.8799000216126442,0.4710000157356262
2024-09-05 22:15:22,0.873500022828579,0.5400000214576721,0.873500022828579,0.5400000214576721
2024-09-05 22:15:24,0.873500022828579,0.5400000214576721,0.6368000130653382,0.4660000205039978
2024-09-05 22:15:26,0.873500022828579,0.5400000214576721,0.5848000113368035,0.4240000247955322
2024-09-05 22:15:28,0.873500022828579,0.5400000214576721,0.44580000641942025,0.5049999952316284
2024-09-05 22:15:30,0.873500022828579,0.5400000214576721,0.5208000169992447,0.5160000324249268
2024-09-05 22:15:32,0.873500022828579,0.5400000214576721,0.4617000082731247,0.5590000152587891
2024-09-05 22:15:34,0.873500022828579,0.5400000214576721,0.47910000559687616,0.5240000486373901
2024-09-05 22:15:36,0.873500022828579,0.5400000214576721,0.4773000090122223,0.5550000071525574
2024-09-05 22:15:37,0.873500022828579,0.5400000214576721,0.47920000886917113,0.5580000281333923
2024-09-05 22:15:39,0.873500022828579,0.5400000214576721,0.4859000043272972,0.5470000505447388
2024-09-05 22:15:41,0.873500022828579,0.5400000214576721,0.4869000100791454,0.5580000281333923
2024-09-05 22:15:43,0.873500022828579,0.5400000214576721,0.4882000078856945,0.5590000152587891
2024-09-05 22:15:45,0.873500022828579,0.5400000214576721,0.4897000093758106,0.5570000410079956
2024-09-05 22:15:47,0.873500022828579,0.5400000214576721,0.4914000115990639,0.5590000152587891
2024-09-05 22:15:49,0.873500022828579,0.5400000214576721,0.4913000092804432,0.5600000023841858
2024-09-05 22:15:51,0.873500022828579,0.5400000214576721,0.4927000062465668,0.562000036239624
2024-09-05 22:15:53,0.873500022828579,0.5400000214576721,0.49210000881552696,0.5610000491142273
2024-09-05 22:15:55,0.873500022828579,0.5400000214576721,0.49350000524520876,0.5640000104904175
2024-09-05 22:15:56,0.873500022828579,0.5400000214576721,0.4946000084578991,0.562000036239624
2024-09-05 22:15:58,0.873500022828579,0.5400000214576721,0.494700010240078,0.5560000538825989
2024-09-05 22:16:00,0.873500022828579,0.5400000214576721,0.4947000104486942,0.5540000200271606
2024-09-05 22:16:02,0.873500022828579,0.5400000214576721,0.49310001012682914,0.5550000071525574
2024-09-05 22:16:04,0.873500022828579,0.5400000214576721,0.4957000099718571,0.5580000281333923
2024-09-05 22:16:06,0.873500022828579,0.5400000214576721,0.49340000915527343,0.5580000281333923
2024-09-05 22:16:08,0.873500022828579,0.5400000214576721,0.4924000127017498,0.5570000410079956
2024-09-05 22:16:10,0.873500022828579,0.5400000214576721,0.4918000096678734,0.5520000457763672
2024-09-05 22:16:12,0.873500022828579,0.5400000214576721,0.4917000076770782,0.550000011920929
2024-09-05 22:16:13,0.873500022828579,0.5400000214576721,0.4912000081241131,0.5580000281333923
2024-09-05 22:16:15,0.873500022828579,0.5400000214576721,0.48990000766515734,0.5550000071525574
2024-09-05 22:16:17,0.873500022828579,0.5400000214576721,0.49120000886917115,0.5490000247955322
2024-09-05 22:16:19,0.873500022828579,0.5400000214576721,0.48960001245141027,0.5490000247955322
2024-09-05 22:16:21,0.873500022828579,0.5400000214576721,0.4886000091433525,0.5440000295639038
2024-09-05 22:16:23,0.873500022828579,0.5400000214576721,0.48810000693798067,0.5480000376701355
2024-09-05 22:16:25,0.873500022828579,0.5400000214576721,0.4894000089764595,0.5400000214576721
2024-09-05 22:16:27,0.873500022828579,0.5400000214576721,0.4858000091910362,0.5430000424385071
2024-09-05 22:16:28,0.873500022828579,0.5400000214576721,0.4900000125467777,0.5350000262260437
